token,age_hours,market_cap,liquidity_usd,volume_24h,holders,is_moonshot,chain,entry_price,current_price,top_10_holding_pct,dev_holding_pct,tx_velocity_1m,has_socials,funded_from_cex,label,holder_concentration,velocity_per_holder,dev_to_top10_ratio
SCAM_0110,47,3000.0,1000.0,500.0,96,False,solana,1e-05,3e-06,37.72059063689972,20.10274511347238,16.188901700410607,0,1,0,0.3888720684216466,5.154639175257732,0.5329382380686842
SCAM_0111,46,3000.0,1038.1581265701248,678.5657797616924,41,False,solana,1e-05,3e-06,39.429223330253734,17.406191027069294,14.199232946234108,0,0,0,0.9387910316727079,16.156328089564106,0.44145406773133694
SCAM_0112,35,30810.4935052188,5886.170658191627,2360.7737487165987,85,False,solana,1e-05,3.08104935052188e-05,5.278085221247628,19.081595361984473,6.170757607369291,1,1,0,0.06137308396799568,27.450857543216262,3.615249576030668
SCAM_0113,17,3000.0,1000.0,500.0,98,False,solana,1e-05,3e-06,25.42989210310263,9.259283230178214,12.214382670512656,1,1,0,0.2568675970010367,5.05050505050505,0.36411020511897507
SCAM_0114,6,29234.600079236843,6471.298037439186,604.794209106466,69,False,solana,1e-05,2.9234600079236845e-05,21.69644012595116,7.727429511735395,7.858504041860509,0,1,0,0.30994914465644513,8.639917272949514,0.35616117052015545
SCAM_0115,22,3585.54468188039,1000.0,500.0,16,False,solana,1e-05,3.5855446818803904e-06,13.88431241882921,5.290893313357639,2.7400593932060486,1,1,0,0.8167242599311301,29.41176470588235,0.38106988328794184
SCAM_0116,9,48229.19034998903,10503.596973471767,5633.979796653182,12,False,solana,1e-05,4.8229190349989035e-05,9.794614693347313,12.01175117613194,18.428957933782613,0,1,0,0.7534318994882548,433.383061281014,1.2263628076216397
SCAM_0117,29,29428.354399587584,16319.786340671331,3762.047695048831,87,False,solana,1e-05,2.9428354399587588e-05,18.504606856145116,16.79835373709266,3.5995539874602667,1,1,0,0.2102796233652854,42.75054198919126,0.9077930629261856
SCAM_0118,38,52729.77591396577,7044.631249838927,4524.49962842106,12,False,solana,1e-05,5.272977591396578e-05,42.71638815650077,12.844880901994646,19.054509722595245,0,0,0,3.285876012038521,348.0384329554662,0.30070147444662065
SCAM_0119,33,37146.59989975459,6686.224664304036,1812.0093466158592,73,False,solana,1e-05,3.7146599899754594e-05,17.928117280830207,13.749498440474582,9.474109686201158,0,1,0,0.24227185514635416,24.486612792106204,0.7669237223481032
SCAM_0120,15,3000.0,1000.0,500.0,17,False,solana,1e-05,3e-06,25.751624869734645,23.083173889874967,4.517525647933773,0,1,0,1.4306458260963693,27.77777777777778,0.8963773744664854
SCAM_0121,22,9335.923847680922,1448.5563398330958,929.9860204365576,27,False,solana,1e-05,9.335923847680923e-06,33.12075835580711,11.965109340466007,11.296118000188805,0,1,0,1.1828842269931112,33.21378644416277,0.36125710684420037
SCAM_0122,23,4526.078668652565,1935.0818103542856,666.9499579026747,88,False,solana,1e-05,4.526078668652565e-06,19.54518409517176,15.279789783196216,17.585970881651757,0,0,0,0.21960881005810964,7.493819751715446,0.7817675038522155
SCAM_0123,34,3000.0,1000.0,500.0,86,False,solana,1e-05,3e-06,43.87128330883843,20.67306025482286,14.912272841781663,0,0,0,0.5042676242395222,5.747126436781609,0.471220778038804
SCAM_0124,28,7021.944570063736,1000.0,500.0,95,False,solana,1e-05,7.021944570063737e-06,43.497891797684446,12.930855646425403,16.324661809367544,0,0,0,0.453103039559213,5.208333333333333,0.2972754566191754
SCAM_0125,12,23117.483221126175,1000.0,3532.479499915804,78,False,solana,1e-05,2.3117483221126178e-05,15.071291833014566,17.44173400455747,13.51688396750363,0,1,0,0.19077584598752614,44.71493037868106,1.157281950124078
SCAM_0126,4,6681.873551170647,1000.0,657.3137593953239,82,False,solana,1e-05,6.681873551170648e-06,24.88994023569542,22.247274174934905,14.153254725839197,0,1,0,0.2998787980204267,7.919442884281011,0.8938259378435786
SCAM_0127,28,41062.71713941282,4382.489390794991,3627.823237962539,81,False,solana,1e-05,4.106271713941283e-05,17.035132392670786,23.990412473152844,17.134717379741065,0,0,0,0.20774551698379007,44.24174680442121,1.408290344844412
SCAM_0128,1,9042.52376425726,5521.758652367894,1431.3719152925678,63,False,solana,1e-05,9.042523764257262e-06,16.393619775098706,7.941469618580759,5.743692168324533,1,1,0,0.2561503089859173,22.36518617644637,0.48442441187754814
SCAM_0129,32,33251.08347470734,6140.67812379391,889.3281476232197,5,False,solana,1e-05,3.325108347470734e-05,6.475477894181312,23.53175250322989,10.29907430921967,0,1,0,1.0792463156968852,148.2213579372033,3.633979280624354
SCAM_0130,6,22207.125455111986,3276.0389541629434,666.8643630319273,77,False,solana,1e-05,2.220712545511199e-05,29.382573359195874,14.842325861590764,5.202979394572442,0,1,0,0.37669965845122916,8.54954311579394,0.5051404340811563
SCAM_0131,34,5628.027238656764,4767.564978715977,753.1454582902178,76,False,solana,1e-05,5.628027238656765e-06,25.10716092915446,10.164887765979167,19.765692151936292,0,1,0,0.326067025053954,9.781109847924906,0.404860103229387
SCAM_0132,41,19270.71428364384,1000.0,1612.846850228815,50,False,solana,1e-05,1.9270714283643843e-05,7.059150049999574,14.182715124765226,18.93712745404565,1,1,0,0.13841470686273674,31.62444804370225,2.0091250394595246
SCAM_0133,36,16043.517389026514,1013.875317853644,3781.6571341164863,48,False,solana,1e-05,1.6043517389026515e-05,16.14585856946446,24.600651505709543,1.749109416001612,0,1,0,0.32950731774417263,77.17667620645891,1.5236508729682172
SCAM_0134,29,25183.061516849342,2453.826970111186,3134.799488936144,94,False,solana,1e-05,2.5183061516849343e-05,41.33063543866615,14.852361879857392,14.40592827779808,0,0,0,0.4350593204070121,32.99788935722257,0.3593547914727479
SCAM_0135,42,18497.590398579436,9923.267271660385,5190.887689985739,43,False,solana,1e-05,1.8497590398579437e-05,14.582475626678896,11.575032205750164,18.579718030897652,1,1,0,0.3314199006063385,117.9747202269486,0.7937631785771461
SCAM_0136,22,23662.840883998444,6011.930469246658,1683.7745597061985,89,False,solana,1e-05,2.3662840883998447e-05,10.795794883648924,17.668017086334515,4.430931557419337,1,1,0,0.11995327648498805,18.70860621895776,1.6365647249798665
SCAM_0137,25,3696.202671558297,1000.0,500.0,9,False,solana,1e-05,3.6962026715582967e-06,24.57811041110252,9.802912375563862,11.79095938049996,0,1,0,2.457811041110252,50.0,0.3988472755308644
SCAM_0138,9,23040.737322616736,2363.081595282036,3395.200371675712,29,False,solana,1e-05,2.304073732261674e-05,44.42601816442403,6.517266562173278,18.394277654172797,0,1,0,1.4808672721474676,113.17334572252373,0.1466993179065854
SCAM_0139,20,17044.273879571418,7064.02547403171,1613.557710120725,11,False,solana,1e-05,1.7044273879571418e-05,14.682210860460017,7.5775944382129845,1.644973593130178,0,1,0,1.2235175717050015,134.4631425100604,0.5161071796144644
SCAM_0140,41,3000.0,1000.0,500.0,74,False,solana,1e-05,3e-06,31.885421896235144,7.560916779155448,14.250985077689958,1,0,0,0.4251389586164686,6.666666666666667,0.2371277006628246
SCAM_0141,33,28150.864799745228,1734.6724063889587,782.1481882101895,27,False,solana,1e-05,2.815086479974523e-05,35.4647846131487,8.038053870245887,6.649631140078465,0,1,0,1.2665994504695965,27.933863864649624,0.22664888445534506
SCAM_0142,7,8896.109669754098,5136.205860677071,2993.7765370098805,59,False,solana,1e-05,8.896109669754099e-06,14.505501759695987,7.776543452988203,18.563527712154077,0,0,0,0.24175836266159978,49.89627561683134,0.5361099244467002
SCAM_0143,34,27277.393002868783,6706.241277841559,3291.55608406442,11,False,solana,1e-05,2.7277393002868784e-05,34.12865394447438,17.817494896064293,19.450106658141987,1,0,0,2.844054495372865,274.29634033870167,0.5220684919050838
SCAM_0144,7,3000.0,1000.0,500.0,78,False,solana,1e-05,3e-06,19.711325308770128,8.637601687982897,18.941063293155246,0,1,0,0.24951044694645733,6.329113924050633,0.43820501930946154
SCAM_0145,29,24195.34526917086,1329.2697214546629,2588.4683354631247,38,False,solana,1e-05,2.4195345269170864e-05,30.292233223743178,11.913345666477264,10.010070116491812,0,1,0,0.7767239288139276,66.37098296059294,0.39328053425741666
SCAM_0146,28,14482.053666178255,2206.509648178267,2066.768695158744,59,False,solana,1e-05,1.4482053666178258e-05,30.34118843043579,22.935768198120236,17.378810368796955,0,0,0,0.5056864738405965,34.446144919312395,0.7559284716203478
SCAM_0147,37,29757.36537791399,7285.534566301177,1936.2669252752253,82,False,solana,1e-05,2.975736537791399e-05,26.43098736299034,14.479232805257446,17.046438572166338,0,1,0,0.3184456308794017,23.328517171990665,0.5478127852682492
SCAM_0148,16,3000.0,1000.0,500.0,31,False,solana,1e-05,3e-06,8.611590802176332,18.351154770420543,7.062908991621857,0,1,0,0.2691122125680104,15.625,2.1309831353867663
SCAM_0149,20,3000.0,1000.0,500.0,51,False,solana,1e-05,3e-06,38.41209982356952,8.446397424032597,16.74939400886287,0,0,0,0.7386942273763369,9.615384615384615,0.21988897932182377
SCAM_0150,13,34022.29469741045,1601.9956477429826,752.9613868475061,44,False,solana,1e-05,3.402229469741045e-05,17.83120259886943,8.845780376173416,1.7031450595943598,0,1,0,0.3962489466415429,16.732475263277912,0.49608434016885594
SCAM_0151,7,32837.22609662487,9402.183968994152,6995.303740861886,92,False,solana,1e-05,3.283722609662487e-05,12.46074041599417,5.817372325329577,12.329127691159007,0,1,0,0.13398645608595883,75.21831979421383,0.46685607200321305
SCAM_0152,12,5905.528336625464,2044.6161217994927,1019.7990495945484,78,False,solana,1e-05,5.905528336625464e-06,6.631005662190557,8.378701261443291,5.370167908466358,1,1,0,0.08393678053405768,12.908848729044916,1.2635641842314185
SCAM_0153,6,67805.55639322795,2612.813804918722,9272.450851874348,32,False,solana,1e-05,6.780555639322795e-05,28.635717727529673,10.571806780639172,3.2907708297682974,0,0,0,0.8677490220463537,280.9833591477075,0.36918253213910246
SCAM_0154,1,3000.0,1325.5149100352617,500.0,99,False,solana,1e-05,3e-06,32.1025744736913,8.540209685534936,2.462110830954974,1,0,0,0.321025744736913,5.0,0.266028810003004
SCAM_0155,9,52682.28784509913,10424.137625391872,5536.882935389868,58,False,solana,1e-05,5.268228784509913e-05,5.663513157114246,6.774050675141112,14.229486741684655,0,1,0,0.09599174842566519,93.8454734811842,1.1960863312263648
SCAM_0156,28,4600.653618584603,1000.0,500.0,28,False,solana,1e-05,4.600653618584603e-06,25.48372233197124,7.412717422012016,7.457624311593257,1,1,0,0.8787490459300428,17.24137931034483,0.2908804814758685
SCAM_0157,21,42440.98718483695,8187.5203657037155,2684.9904362553775,47,False,solana,1e-05,4.2440987184836955e-05,14.059831007917518,14.215575360654515,14.770568659046468,0,0,0,0.2929131459982816,55.937300755320365,1.0110772563082882
SCAM_0158,19,40991.47569472024,7913.471478067656,2261.5890489353415,78,False,solana,1e-05,4.099147569472024e-05,30.806911616377995,9.12667436811585,2.241770475179905,0,1,0,0.38996090653643034,28.627709480194195,0.2962541160071218
SCAM_0159,27,6975.577018733131,1002.7176881269688,679.8778661881914,78,False,solana,1e-05,6.975577018733132e-06,11.974657160199659,12.28539722096151,6.9905164187815965,0,0,0,0.15157793873670453,8.60604893909103,1.0259498084645557
SCAM_0160,13,8426.673554973555,1665.2524798537218,500.0,33,False,solana,1e-05,8.426673554973556e-06,32.63750952409864,15.068345417097138,11.250334555131406,1,1,0,0.9599267507087835,14.705882352941176,0.461687966893105
SCAM_0161,38,6870.285471707352,1426.9004504216914,500.0,48,False,solana,1e-05,6.8702854717073534e-06,20.469413852021496,18.807896572587307,16.023740131940308,0,0,0,0.41774313983717337,10.204081632653061,0.9188292692519413
SCAM_0162,2,3000.0,1000.0,692.7465773576821,44,False,solana,1e-05,3e-06,42.46919954946938,5.786242796821979,7.056297555709328,0,1,0,0.9437599899882084,15.394368385726269,0.1362456287867104
SCAM_0163,41,3000.0,1000.0,500.0,99,False,solana,1e-05,3e-06,10.50083776583973,20.988207978180853,12.891936152303172,0,0,0,0.1050083776583973,5.0,1.9987174779957904
SCAM_0164,2,6518.507944440251,1000.0,500.0,49,False,solana,1e-05,6.518507944440251e-06,18.642654042010342,17.558007789818156,17.833577216487555,1,0,0,0.37285308084020685,10.0,0.9418191073712033
SCAM_0165,23,13481.773705547188,1564.2836023203645,747.4804111280354,89,False,solana,1e-05,1.348177370554719e-05,9.538940849623563,6.635180638977438,12.701400575463786,0,0,0,0.10598823166248403,8.305337901422615,0.6955888230026811
SCAM_0166,17,19578.638674495476,7296.099111687348,2895.3525200056133,90,False,solana,1e-05,1.9578638674495477e-05,41.98774473114251,22.471572482135546,5.426230020319042,0,0,0,0.46140378825431333,31.817060659402344,0.5351936053124825
SCAM_0167,20,10218.279225404733,2185.360562495752,500.0,22,False,solana,1e-05,1.0218279225404731e-05,40.09357413523924,23.417448010636264,1.4636148495742223,0,1,0,1.7431988754451841,21.73913043478261,0.5840698544625389
SCAM_0168,21,17839.06850303494,3762.0060142578,2726.363814810981,98,False,solana,1e-05,1.7839068503034943e-05,15.317665108606224,6.221559197097275,17.53187860411767,1,1,0,0.15472388998592146,27.53902843243415,0.40616890058495436
SCAM_0169,43,10575.53841416212,2558.785020796763,904.8301133582986,68,False,solana,1e-05,1.057553841416212e-05,31.39936184136716,10.537552962944075,1.4041188061573555,0,0,0,0.45506321509227765,13.113479903743459,0.33559767920906447
SCAM_0170,22,5798.787378554192,1000.0,500.0,20,False,solana,1e-05,5.7987873785541925e-06,37.688888008048636,21.124025595861227,17.61933178099979,0,1,0,1.7947089527642208,23.80952380952381,0.560484182785908
SCAM_0171,12,10092.72897811948,3949.53973956224,1877.7057326574472,57,False,solana,1e-05,1.0092728978119482e-05,27.208032463978494,19.965193807673167,11.049805546517028,0,1,0,0.4691040079996292,32.374236769955985,0.7337977795113215
SCAM_0172,27,20464.40467465577,3158.8484178404988,500.0,99,False,solana,1e-05,2.046440467465577e-05,26.18602313424026,8.690420387127546,18.842286271745028,0,1,0,0.2618602313424026,5.0,0.33187247801031206
SCAM_0173,20,7130.900668120416,2009.6828715693737,1198.1183440504328,95,False,solana,1e-05,7.130900668120418e-06,14.674091636018067,9.186986466734206,16.17688147969964,0,1,0,0.15285512120852154,12.48039941719201,0.6260684950036949
SCAM_0174,2,52686.519557502936,14720.131269559224,7340.227182933845,79,False,solana,1e-05,5.268651955750294e-05,8.72411071223597,12.40944205582764,19.96074810013341,0,0,0,0.10905138390294962,91.75283978667306,1.4224306022389641
SCAM_0175,8,10218.811775991438,2790.317247318572,1361.9007877409902,66,False,solana,1e-05,1.021881177599144e-05,40.88863031813307,14.690459703820427,7.663524493582493,0,1,0,0.6102780644497473,20.326877428970004,0.3592798190881513
SCAM_0176,17,7562.416712749296,3884.4658054511538,1282.7752327581256,25,False,solana,1e-05,7.5624167127492975e-06,41.016722286533216,17.36509543060592,15.576577489691411,0,1,0,1.5775662417897391,49.3375089522356,0.4233662385032637
SCAM_0177,1,6716.818927657616,1000.0,500.0,72,False,solana,1e-05,6.716818927657616e-06,30.32405829093072,12.378272791395448,8.636687358575601,0,0,0,0.41539805877987285,6.8493150684931505,0.40819974266733705
SCAM_0178,10,24622.88220492431,7217.934284603592,1386.2204085932374,5,False,solana,1e-05,2.4622882204924312e-05,18.561191641948028,14.250694322662959,10.117636785774268,0,1,0,3.0935319403246715,231.03673476553956,0.7677682875537379
SCAM_0179,15,6718.861442166283,1914.6667079446884,684.4526410691718,81,False,solana,1e-05,6.718861442166283e-06,18.968382984506434,19.94941876267513,12.922603801149032,0,0,0,0.2313217437134931,8.346983427672827,1.0517195260090593
SCAM_0180,17,5177.980719099786,2159.234467773386,1372.9077464563195,17,False,solana,1e-05,5.177980719099787e-06,34.038227154809576,5.733664057811958,17.599865169540436,0,1,0,1.891012619711643,76.27265258090664,0.16844778758794282
SCAM_0181,7,14259.973076127284,1000.0,1250.7714602732217,72,False,solana,1e-05,1.4259973076127284e-05,40.884410398103086,10.048738886880415,19.697585914786607,0,0,0,0.560060416412371,17.13385562018112,0.2457841213505885
SCAM_0182,39,3000.0,1124.8122275269243,500.0,60,False,solana,1e-05,3e-06,40.48345697060469,19.26699171769105,15.597194863425846,0,1,0,0.6636632290263065,8.19672131147541,0.4759225905832355
SCAM_0183,33,26457.590354447104,1846.073320489023,2800.8906602954908,5,False,solana,1e-05,2.6457590354447105e-05,36.19502183430495,22.904136753743987,8.937568861179342,0,1,0,6.032503639050826,466.81511004924846,0.6327979813898906
SCAM_0184,11,7441.84724428463,1298.8486223419332,500.0,13,False,solana,1e-05,7.4418472442846305e-06,30.68126584617151,15.233548842313322,9.005783043264334,0,1,0,2.1915189890122506,35.714285714285715,0.4965097893350999
SCAM_0185,25,5555.1008592826975,1000.0,500.0,33,False,solana,1e-05,5.555100859282698e-06,8.365598599801952,15.642269705306314,15.014063730188939,0,0,0,0.2460470176412339,14.705882352941176,1.8698326864268622
SCAM_0186,29,4476.429146160357,2304.9681179797467,1037.795111371949,19,False,solana,1e-05,4.476429146160357e-06,11.46514856378455,7.143440226795521,5.536765769597745,0,1,0,0.5732574281892275,51.889755568597444,0.6230569265135169
SCAM_0187,46,3000.0,1000.0,500.0,58,False,solana,1e-05,3e-06,40.94216754108317,13.948247336469093,3.0990081494964983,1,1,0,0.6939350430692063,8.474576271186441,0.3406817023581403
SCAM_0188,32,11944.605179771306,4039.7478483861023,2718.427385741056,56,False,solana,1e-05,1.1944605179771308e-05,29.257162386383598,15.652345329100463,7.737820995174754,0,1,0,0.5132835506383088,47.69170852177291,0.5349919148635596
SCAM_0189,33,3802.7531722812664,1000.0,719.0530457465047,71,False,solana,1e-05,3.802753172281267e-06,5.367882064665186,9.849410072694592,6.457540841427553,0,1,0,0.07455391756479425,9.986847857590343,1.8348782540687314
SCAM_0190,24,3000.0,1000.0,500.0,52,False,solana,1e-05,3e-06,9.058861714641285,10.384864618987619,6.629854288663812,0,1,0,0.17092191914417518,9.433962264150944,1.146376326846542
SCAM_0191,27,3000.0,1419.7766571990962,1324.6821682791194,38,False,solana,1e-05,3e-06,31.54007076432223,12.545683262092453,5.438547269948289,0,1,0,0.8087197631877495,33.966209443054346,0.3977696611856121
SCAM_0192,10,7342.559638219559,2630.621915683329,2000.683717483298,38,False,solana,1e-05,7.34255963821956e-06,5.2024633538487475,5.401423955554527,1.7997706030908758,0,0,0,0.133396496252532,51.29958249957175,1.0382435371736634
SCAM_0193,44,7274.724438992584,1236.444404055886,521.9094887992835,20,False,solana,1e-05,7.274724438992584e-06,11.432322056699945,11.441583311663566,1.3396047599348624,0,1,0,0.5443962884142831,24.85283279996588,1.0008100938651727
SCAM_0194,36,7353.815640508688,5384.210283632155,4409.67568999277,68,False,solana,1e-05,7.353815640508689e-06,26.949351574663446,9.228960139930892,19.766725404984598,0,1,0,0.39057031267628184,63.908343333228544,0.34245574013235575
SCAM_0195,28,10067.54761396642,1483.2339492614576,892.1431922537976,40,False,solana,1e-05,1.006754761396642e-05,32.67580790770773,11.549947043558292,9.127689540981384,0,0,0,0.7969709245782373,21.759590054970673,0.3534708943028266
SCAM_0196,44,7436.19582886312,1000.0,757.3416818465133,91,False,solana,1e-05,7.436195828863121e-06,31.078450380104023,7.395242636385024,8.302206296033951,0,0,0,0.33780924326200024,8.231974802679492,0.23795403392703898
SCAM_0197,22,21746.521258771576,1000.0,1533.1894516910663,53,False,solana,1e-05,2.1746521258771577e-05,13.970772378422392,22.8105456147979,13.913298371168327,0,0,0,0.2587180070078221,28.392397253538267,1.6327333232052113
SCAM_0198,32,18197.102130565505,3389.238292041028,990.267652959206,53,False,solana,1e-05,1.819710213056551e-05,33.48716885390144,16.871849071080973,5.146823869436219,1,1,0,0.6201327565537303,18.338289869614925,0.5038302623965024
SCAM_0199,15,9825.769323480265,5078.726850693267,2586.529552480094,49,False,solana,1e-05,9.825769323480263e-06,14.489963499872003,18.582046382889793,19.049262495054283,0,1,0,0.28979926999744005,51.730591049601884,1.2824080876236528
